x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
-0.008368217460958657,-0.0014772934728060811,-0.002180257075029648,-0.0034414510904988934,0.003445796045927617,0.0013898451648373734,-0.000423432433770953,0.014934668082848086,-0.005850489316732546,0.018694150876377148,-0.010394691686018758,-0.004526835999825749,0.0037072624872695158
-0.008885382955834084,-0.012250893304205463,0.002759625056656463,-0.010402853384893081,-0.0025735594816679408,-0.0034831627882380414,0.010474571967902708,-0.00314979098060902,-0.005307362556751303,0.009767192542806643,-0.014831475295149617,0.0007205002748849983,0.011195066287369824
-0.008811145483393484,-0.009099988114980145,-0.0014368474432590549,-0.0019965734361457018,0.003720370106668774,-0.000914914280227905,0.008989817945738788,0.0018040319773075717,0.0012181066590086756,0.008271237824272162,-0.0035552932074640687,0.003738450668627391,-0.00652784737292778
-0.008791027786271352,-0.010609656410802212,0.010103837151824533,-0.0006489160288876487,0.004276463708161946,-0.008781735109191805,0.011400760076787376,0.009414509120273655,-0.00046815533487749845,0.006295531126910137,-0.0038583234558059584,-0.0018298370399186504,0.0003895844853709374
-0.008887331190785505,-0.012696324037302543,0.0021075956211221466,0.0018444270966772019,0.0033124160093181317,-0.0018747984701924457,0.01103900488289368,0.0035700091057965554,0.0007734102857346937,0.007457192070539604,-0.00658710384073029,-0.008015641951338965,-0.011419598174196773
-0.008867038668557014,-0.013478777684221017,0.007461420039818496,0.006504024014720271,0.006836190115912671,-0.0004925895420318947,0.016684498636376822,0.003993607100079223,0.007151344185455508,0.00300560152045621,0.00021421105603695298,-0.0022325867882530947,0.003858467008973233
-0.008668605677953564,-0.004445888971320202,0.007131326818362751,-9.630786262313071e-5,-0.008106931482123724,0.01131826064977201,0.016400449111188476,0.00853656253146409,0.00374028597356831,0.007923936031823418,-0.00808546001829787,-0.0024427373062452886,-0.004903637068005993
-0.008781843151199932,-0.011255885719053806,0.005443193169678744,0.010306928796138698,0.005196864660934695,0.003954699082009865,0.010806757516690045,0.008465074377744708,-0.004066268568736797,0.010579446022700242,0.002231139354589685,-0.005002857827409705,0.012402585768451055
-0.008765659788081729,-0.007946127417785057,-0.00014092199446681227,0.005057890987044303,2.9469511236077244e-5,0.007646480139563538,0.013514885134890174,0.0107375570860476,0.00271734073471166,0.007702194970327704,-0.007385841942194266,-0.006032628172353319,-0.013374852752084347
-0.008775081167653045,-0.012958510283351297,0.002743107169657289,0.015816811164642102,0.0074140885098729695,0.001666674233861131,0.006701243985444926,0.0024775670349337113,-0.005924798964503503,-0.004527846869287186,-0.007964829210573126,-0.005817678664893112,0.005850262405709467
-0.008709089044613191,-0.0072998029708915705,0.004896389045146084,0.011015654645843653,-0.0004273530945304195,0.005174036027468098,0.012069513382402815,0.0018606036037645418,0.005637844478621777,0.004024640941350845,0.0002193045216548745,0.004138773221757668,-0.004893768573137309
-0.008727697788726152,-0.009949701683603774,0.006492094496263986,0.016974118436627696,0.008511301596804249,0.005172662827192908,0.008461781991414731,0.009295261873005157,-0.00413002265841727,0.008771200068320033,0.003424189551074657,0.0007055329802190842,-0.0037085445681470076
-0.00887077942766521,-0.01015242211797587,0.013555770523541063,0.016455362130689554,0.00461002020660626,0.0042045948316300425,0.01066745424433256,0.0012186019861520501,-0.0011159615205991469,0.002676537655840525,-0.00020017014887425134,-0.003286117303020065,0.007705976852705276
-0.008852374238634511,-0.011628718193306358,0.010568875464103405,0.014939941525361248,0.00453863990853379,0.012698219260200153,0.014228800826765253,-0.004129333494548533,0.008961508583614337,0.0070151448302644874,0.0012992185338310787,-0.004263779280317477,0.007694434711859601
-0.00882051782952263,-0.010435466034163893,0.007018954248031431,0.009428033781117383,-0.0012857503424545233,0.014239380112147763,0.0050491041754643,0.009110110419777462,-0.002658939083295629,0.0011565220860081883,0.0016661408002025082,0.006225646900934891,0.014086708077294775
-0.008694797878776429,-0.011598454476769682,0.0023801191935838993,0.010986542991450576,0.0032044099329844576,0.0082986984080225,0.006944941193008426,-0.002688708644473731,0.003356698825127032,-0.002923034092359175,-0.0013270080268048688,-0.006636391440486228,-0.005886643758442256
-0.008775905990934096,-0.010381271844161892,0.009688874546086065,0.02075573077478492,0.005205065046924372,0.008294372643911732,0.004630546825011039,-0.003973607127537435,0.0020553803190458565,0.00805435384441409,0.011846792759573462,-0.00741659381553775,-0.006662885158789128
-0.008860612420099282,-0.0073987613199727135,0.005296443361499408,0.013684398005163894,0.002750885624556866,0.013881802185309964,0.0071553311100344364,-0.007701166329422371,0.020212244964722452,0.007607700298668244,0.0010219340258868464,0.0006375944312361445,-0.0042066690953283786
-0.008811051922007249,-0.008493643537244393,0.009712690307475066,0.022376389483629452,0.0062999710063661365,0.008653031897707558,0.006564901972174002,0.00032128629497825195,0.001536342637491489,0.0024652193878797724,-0.00133706501727694,-0.007418210354427532,0.009756758352992856
-0.008850663743105504,-0.013383684789072028,0.007926192208014516,0.015634130043627698,0.011852133560026403,0.004431564189814418,0.00621038173865883,-0.0011690746065006064,0.006453043669604038,0.00531907991158416,0.007577995553825854,-0.0019231154028467947,0.004379239217368118
-0.008820526436654052,-0.011566316808538073,0.0029293688958837616,0.022328580266386934,0.0038637287345628523,0.007025671833865391,0.0033035995555394915,-0.010784043951382107,0.0016374132702013434,-0.0005244825928066402,0.003589131524047063,0.0007777872360756752,-0.0020634406944429555
-0.008614257170069448,-0.006879761013102461,-0.0009583530197859745,0.019740983464026533,0.008956322290956904,0.00425218379118698,0.007237250874635946,-0.0006696914696713223,-0.0031558752467691765,-0.007171997135216178,-0.01527828533875962,-0.009642368170538202,0.0009172201840291212
-0.008785406044404802,-0.009756004529105468,0.008827984622118756,0.015335526285645914,0.0009782734334167513,0.010340028235494545,0.008935514065959877,0.0019284753425531775,-0.003355661613721405,-0.008421341901937225,0.0022166435324895454,-0.002905340045911817,0.005765640118358305
-0.00871770076029999,-0.011733347521752677,0.0024392616548518362,0.02320876356594705,0.011209500384222013,0.007318279932934,0.007117652921477682,-0.006044393901925585,0.004682624925183984,-0.004683331995604823,-0.005709638627799449,-0.0017244968061678398,0.0032512399565544194
-0.008694272502169604,-0.004598007395496436,0.007464209117495752,0.01644219586617368,0.0004590546823540099,0.009317403236879745,0.007240681255099037,0.0012080783881966868,-0.001367956938365401,0.0030141210135694704,0.001552426127060146,-0.004420090401522401,0.002928194798713907
-0.008788003042507785,-0.007040008573250483,0.009745014447862554,0.018295096833783032,0.001167546111964377,0.0034970722561764615,0.010206722071445042,0.009632297426120625,-0.003905447855792927,-0.008263547134807524,0.0031024202544062867,-0.003932398657026144,-0.006885368832066149
-0.008776045331859585,-0.006867064399511467,0.011719571695486866,0.02124591598791311,-0.0027233391443950545,0.012281627134520846,0.012321347702405996,-0.0035695164567186733,0.009713110103424332,-0.009247784833690046,-0.009078503076930616,-0.003057900548202341,0.0004961544126792538
-0.008762210103556205,-0.011337645517851665,0.0054231006539254,0.020189799149731746,0.006076957880992019,0.006727732843105469,0.00460342756474438,-0.00418397855332376,-0.0011997172075965698,-0.0036267512712354847,0.002610322849558427,-0.009133787469484619,-0.004248386534227085
-0.008796966153364238,-0.0064516680861744806,0.010035642265429625,0.021166084447069425,0.001389964083286649,0.010164085012330825,0.009360132428402479,-0.0009149552105887824,0.001874973841794776,-0.0071685728059287055,0.0011433498528068745,-0.007856246197474553,-0.004857144111333661
-0.008789706510613,-0.006313902736490887,0.009764147501871663,0.01996839181795188,0.0018779614231871917,0.006798637981978158,0.005016190025187257,0.011422213747800652,-0.006013112007102965,-0.002755374568428307,0.012142054644866153,-0.008001311742982084,-0.0003446512522474683
-0.008747426859974034,-0.007272063668426306,0.008789378749727343,0.021033933169559017,0.006901658660700736,0.0023972055730380947,-0.0013231365600361667,0.006869683124774851,-0.0022026164430487497,-0.008172404053721553,-0.0002967409394908482,0.0017923558795097582,-0.0068744908447611035
-0.00874670366259087,-0.010300159510408937,0.00411946261080245,0.025130861518413875,0.009042788703219678,0.005566316157402858,0.006696159977724182,-0.0032825666109503947,0.005263615379262745,-0.0020100120496012058,0.005275381706158722,0.00392311346986434,0.005112558334444982
-0.00863900901674534,-0.008435158392382692,0.008622606598279804,0.020712590476263525,0.005633479432311161,0.010380081149993482,0.00012979240059762942,0.004132992476417493,0.0006236781971888631,-0.0006020460328880497,-0.0005171800769726361,0.006840230179576049,0.0008201919658621015
-0.008693785748888164,-0.007695087252235957,0.011158834669299612,0.023183529664147162,0.005122245643922886,0.012862761657695987,0.007605677056557425,0.007124756904987113,0.004027996316313263,-0.002501863024344915,0.0027806165141582434,-0.003488047914349368,-0.0004995963771714762
-0.008645945669971693,-0.009497601095979948,0.001631062714279766,0.023089724104628166,-6.421997372927496e-5,0.011034497118653128,0.0033117292078717183,0.0021085557253220054,0.0007644101328430424,-0.00446388260706228,-0.001808132160782213,4.506028607863328e-6,-0.00382561726560988
-0.008708451873481198,-0.01157206006486821,0.006929906555281912,0.02467312609071617,0.00630074187563878,0.012927153443835937,0.0007011580170054633,-0.002281189611392932,0.009295663589267264,0.0007292139258761713,0.005787322726277924,-0.004439647375590182,-0.013789006931524983
-0.00878864367221477,-0.01117881017444123,0.008626396733461088,0.023589174836474394,0.006130368413377836,0.01204600565022676,0.009904556237486878,0.0067982730353793415,0.011753514546019566,-0.0007598471558277372,0.003671911728181688,-0.001051272349891746,-0.012467646520474511
-0.008492850811266241,-0.008720912610204004,-0.007287002480668746,0.019952540594904207,0.006980351517951888,0.011669210971923558,0.0004487119113134757,0.0013092429864320443,-0.0025446789589474543,-0.010169131052757387,-0.005779856641187652,0.007101630032734268,-0.008873559882009555
-0.008706766429624698,-0.015757293059119205,0.006365616084515145,0.012593210798018577,0.010618532667074285,0.010238509404781838,0.0027925185496926047,-0.004629636964891907,0.005683923064918494,-0.008960388307451784,-0.0013455473093795607,-0.005306431785461392,-0.0023702298440807516
-0.008650214767668179,-0.01111115770932339,0.005546399463000475,0.011105527859426806,0.006525845462177225,0.006266792234293,0.0016962438784368988,0.00786445519268151,-0.004322814599423586,-0.008029577732178635,0.006326127097152686,-0.0028540610666357093,0.0005253745850439918
-0.00864387139792872,-0.011722834227133527,0.004532530247747291,0.014964591565892233,0.004412900913771123,0.02102148769008718,0.008775043603472615,0.0014847041121258812,0.01278511214658589,0.0022727225576733194,0.0046778959474376705,-0.003976966924932661,0.011285123353004502
-0.008740730760237143,-0.010129217480537052,0.004909800985701673,0.023241567651510045,0.010167513701452975,0.005929108786285866,0.0058641205452502005,0.004846502987038173,-0.001193439199359587,-0.002030789406863741,0.011492109430498429,0.000804582763534603,0.007557429053499108
-0.008694237568445631,-0.011192977169324854,0.004415929927733073,0.01814084827829444,0.00131364654977159,0.010108312994152878,0.006788102887884265,0.007636985930508195,0.0015312533859731877,-0.011043086081315448,-0.0019519422130509644,-0.005022051491487531,-0.003581380723654534
-0.008628629668702061,-0.008675261138157024,0.007117002803574612,0.019120094464242073,0.005921685210946213,0.00905978940299157,0.000904628870959993,0.0043374408244819425,-0.0027727680348889725,7.493373015568466e-5,0.006465841612648749,-0.0006942276562423936,-0.001557054754606546
-0.008824807176797934,-0.012439244631070323,0.003935073124444561,0.01599886318779524,0.00885540334787418,0.007739694372952188,0.0013769170431368574,0.003541215202943638,-0.006573853436732486,-0.0007443100481954188,0.003313845948116354,0.009333721158746413,0.012913147410052773
-0.008743799399804873,-0.011653817698096765,0.0057613815057878355,0.017559862813440515,0.006858205437987583,0.008771250978342394,0.00598970547605076,0.008439497451629757,0.0036397502750864746,-0.0025036321389243447,0.0069201658870698506,-0.006205139148565412,0.004536028292148588
-0.008625188530908287,-0.009924286503425124,0.000727160087532297,0.017104310133915817,0.00747384036407976,0.007256846891833568,0.006321866457300995,0.004099995630395145,-0.004446125100589468,-0.0006093127045174801,-0.0017559615624408787,-0.006822279490667387,-0.0011249452991079364
-0.008822578907453502,-0.00815272718815666,0.008712654668109419,0.02240670441689209,-0.0013071701565618235,0.008326123045783666,0.007192331775221507,0.00478938682626558,0.0087306793706298,-0.006157207035031523,0.006583059147070527,-0.009235737123198449,-0.005289837797614197
-0.008677789731655595,-0.00967291701253608,0.0005660456057775096,0.01780134010920993,0.0027003991391365933,0.006668187189261173,0.0013173695811537658,0.004604129157277796,-0.0072348515882534855,-0.0032412719263339262,-0.003452051419476946,-0.004936981481867345,-0.0064512950012118354
-0.008748475524701567,-0.008578246696332755,0.014456640207343533,0.018872997298371132,0.004459395832567663,0.01200275657787982,0.004977255879172838,0.010765586426284331,-0.0004420482887324883,-0.0072806088183599346,0.0049351099929716025,-0.002881249433197611,0.0028319659234072206
-0.008630989933918658,-0.008533376349947903,0.006197423268391388,0.014421534142003728,0.004590830115798612,0.011754704132525686,0.004185280922620411,0.01580873840431998,-0.0005790716975540233,-0.0038620210164722214,-0.004882572412839239,-0.005260147283741721,-0.004097499665365791
-0.008694853806609499,-0.0073052589757955505,0.005410518262119232,0.01623942212220296,0.003259812940252585,0.01221141104078426,0.009890017167033483,0.00676594226568278,-0.003303645548000579,0.008232700176328482,0.0016712732865966729,0.009996055944430385,-0.0036740232289113263
-0.008539309000057662,-0.008659033051824253,0.01240672811151311,0.0269884693039972,0.008427748604627751,0.008391020639877496,0.003723418980046716,-0.001084825107759065,0.008258627551240164,-0.005222037253426841,-0.001072534762201831,-0.0034975110560834504,-5.708216195882763e-5
-0.00854774578472031,-0.009732809939542392,-0.0025795410444833427,0.028724665558627942,0.009216570594829825,0.009910777641919818,0.006628691392766673,0.0033137731014369048,0.001584953760819415,0.004104063997588812,-0.007836268607439438,-0.006097775398165042,-0.0084358846861919
-0.008636250859620283,-0.013844586474453966,0.002968243668783676,0.02608745063531362,0.011635462550843948,0.004850274638765286,-0.001312253284633711,-0.0016037177300413864,0.0014340462666922067,0.0010231550312256824,-0.000490101029209873,0.001232315038503219,0.015382620365048597
-0.008539392454175239,-0.010666921589641843,0.006658925217284315,0.016694935480011202,0.005779314729895047,0.014747067023009304,0.008494336235486417,0.01036561503766609,0.0037553709936153836,0.0033259332405755604,-0.003127846612517305,0.005129291644702064,-0.0001234981299650517
-0.00858539606617825,-0.0125084004515508,-0.0007511577579587544,0.01806635434707873,0.0057584673260500496,0.013276138024360744,0.0037705436895838977,0.00026622478777846417,-0.0034901509723928533,-0.0023199221856070817,0.0011446151921839151,-4.921743110427604e-5,0.0025441149531878105
-0.00855381159416912,-0.010126740284869385,0.0013854041652840903,0.020676885636163184,0.008378468574444103,0.008895625123565544,0.008986042640635756,0.005747340521312473,0.0007699602000070131,-0.0019435716415462708,-0.014146812084064075,-0.0019131297764201328,-0.00029588810725144233
-0.008528004144849003,-0.007686513708721146,0.004399354107536293,0.022834419739858017,0.006530844272753507,0.013849021907684719,0.0002769009769928545,0.0035760834485457087,-0.0008658337994217302,-0.00020255008343996757,0.0017878235668854488,0.0021109311925907757,0.005342682682958379
-0.008625022587292083,-0.011957953744853008,0.006277642443743667,0.012207941731989207,0.0001608414884077803,0.013038346905349309,0.004129111262697155,0.001576558760386598,0.0015551803850175389,-0.006190069577980766,-0.0038555441643428256,0.006248482479204272,-0.005280378862193534
-0.008589844955285515,-0.004190604271901993,0.009165301282914816,0.018645207213587717,-0.00023936131770638396,0.01357825309884171,-0.0015076216587764438,0.011585535821475677,-0.005336205012683909,0.000974897423438085,0.0044128923789882365,0.008754989644185737,-0.007995783041498485
-0.008555975225745525,-0.004367479859417558,0.005858092479840807,0.028547138279188426,0.008836569867492523,0.00010896348021393026,0.008013838532474454,0.012927274417914249,-0.0020724349968365596,-0.005003058839689473,-7.687809770627023e-5,0.0026703322612406173,-0.007548697197501645
-0.008577814402549478,-0.010617462657707544,0.0073664099480956775,0.018288201212496507,0.005414092897809268,0.011369022108404387,0.001369733672386771,0.00577311911911724,0.0073633926390436815,-0.0049270108116865495,0.0017397242791171036,0.003237602432370806,0.002402935715270267
-0.008610075472995062,-0.007861145160081028,0.010153364620153505,0.014382712999089173,-0.0035557631159158828,0.015894494541908232,0.0012347838775549737,0.006705781426727161,0.00979319102491522,-0.00626058032781013,0.006202098122576524,-0.005325112468631488,-0.004292677977642814
-0.008719614015387156,-0.011939372876162665,0.0088782072056083,0.020042876543256472,0.003455396943865047,0.017597940990551977,0.004005837539584341,-0.002673480519076675,0.011039198484715936,-0.0025974381815535436,0.0049701850531658105,-0.0034960530055008167,0.0026787745187666187
-0.008639293856314553,-0.010705022690059386,0.0063036466104270175,0.020399552607642958,0.008091604654919695,0.00856886972404142,0.0021220495752111274,0.005487211299164491,0.005743592122285976,0.002745722622831174,0.001346018812202139,0.0007964251514719727,0.00146650852829858
-0.008501934076563312,-0.009895372967536344,-0.0019195536620632008,0.016515715746165605,0.00841586286056825,0.008274007287182323,0.004122731258293817,0.007866309859249741,-0.001230662301537393,-0.009246880020076117,-0.013591035105376589,-0.0056079411184779574,-0.00645576848421043
-0.008557075533155958,-0.008702700625671337,0.0002031292035176441,0.012909067980617618,0.0025184358253893145,0.010759171049687193,0.0043029640044130535,0.011048238234780426,-0.0017583655921963326,-0.00859097214953126,0.0031458302947613872,-0.005046150986487658,0.00644046647556521
-0.009107357839543612,0.00033621946602095784,-0.0004818774744977467,0.023727046159884004,0.013408136324194414,-0.001141339190598148,0.0037617975193985293,0.008658922758188489,0.017514143618740177,0.0017103822662098134,0.003985649527749257,-0.003856323849659581,-0.003045592792446881
-0.008621330076028324,0.006765949665869183,-0.023902754924194507,0.004387466600388476,0.0006624952677427821,-0.0013137987351673713,0.01644869891620507,0.009314145066378768,0.0047923764480624145,0.005231919280467647,-8.03816575612904e-5,0.0037391925045180082,0.004063863801039802
-0.00849615205829349,0.003620754519658999,-0.018487193933640293,0.010921578957081677,0.005283267595186078,-0.013981117617750569,0.011547770397359798,0.016021541305007606,-0.004019765974102439,-0.005268465474335264,-0.025187898384627358,-0.016330288446650524,0.00736269000129302
-0.008564147556804836,-0.005469520976146218,-0.019232428475066392,0.008018632543556324,0.007431691885170202,-0.013217577677023072,0.023456535011499986,0.02037088284581423,-0.00027323701856770956,0.01307042360843007,-0.017292378149510314,-1.429298130210053e-5,0.003705264940340912
-0.008582801865165423,-0.005209427653544517,-0.015034338517130702,0.0023947439482167347,-0.0007423685148732435,-0.015003846206806084,0.02148981865163619,0.02198634065450997,-0.0036233740236139957,0.0049337593018591395,-0.004952315931709549,-0.0027947787242341244,0.0051295309273863
-0.008456746814068258,0.0014890770945751237,-0.012243075664370157,0.0046377799614015615,-0.0013426767035069653,-0.004580171543038403,0.015667482510972296,0.02480229374574923,0.0038496331145878903,0.02668769645709387,-0.0013663563463619335,0.009215463961997981,0.013847608167451543
-0.008403344717780018,-0.0020809026300302957,-0.02095600822154407,0.005186584703047848,0.004203919607006234,-0.01550661278791607,0.024885579891250842,0.019699278127271038,0.00429206904355183,0.014304262239953616,-0.01534809890455238,0.0025475488278456923,0.01844832528759836
-0.008408973842152147,-0.005964483177363277,-0.008206408304175388,-0.00011443842879211632,0.00894565511517184,-0.013005850419754944,0.015483830019606458,0.020790787318129507,0.0060568024411816876,0.008270749951256246,-0.01815949711782763,-0.0014893859172996475,0.0014686257352968038
-0.008612812889441103,-0.009978183107430311,-0.006644264759894418,-0.011516501420220947,-0.001428892699591358,-0.01264919146534842,0.007827983974584871,0.01734548998130769,-0.022832820261430548,-7.579243915648629e-5,-0.013917540319152048,-0.005542849526231765,0.0051831267372154915
-0.008756433928268368,-0.009690326978733104,-0.011896028806779261,-0.008108189125356822,-0.007124691411994012,-0.016494713681896585,0.02118244380002682,0.02737484929908672,-0.012395604590375205,0.0018018515554969613,-0.003931336909253221,-0.008171713275183257,0.0037039272889108133
-0.008824461665798203,-0.010124900650637338,-0.014832956356357252,-0.002217526672742988,-0.00540131834672435,-0.011862220238197628,0.023078363342753226,0.021978615764904317,-0.012236284972974928,0.0081527572410998,-0.0018694722752923424,0.0026628834371438775,-0.002943323344456516
-0.008748775539327847,-0.003622237921768798,-0.02007437663873311,-0.005976051627803917,-0.013456808453856505,-0.016567582722009245,0.02829008458302107,0.015519388815847874,-0.012013853315737124,0.011939352888546759,0.004808509397877639,-0.011075526998010139,-0.0067036809168834885
