x1,x2,x3,x4,x5
-0.007550416091058005,-0.0050654159180714906,0.002130665762583563,-0.005491359725905267,-0.014992462936522781
-0.007680398545488563,-0.007989990966035908,0.004273886649453129,-0.005599105362198728,-0.020247197368219606
-0.007345651556820167,-0.0014021776483368414,-0.0067758856122641375,-0.008012139818376519,-0.023430801827356115
-0.006879498586717061,-0.000640434090083736,-0.006441960192382916,-0.009560937064891712,-0.011024671443886882
-0.006999217805387146,-0.00228204928786324,-0.008732172363594342,-0.00752246529047265,-0.021740514376663734
-0.006348148654511453,-0.008562857477835268,-0.0033478610479168902,0.0004053184994527716,-0.006368569786779479
-0.006355830256848247,-0.01134927416964134,-0.0030338289002939463,0.0038882243327287938,-0.005122546385245525
-0.006370213355464242,-0.015217226728084069,0.0022281553059736634,0.0030543329609604764,0.004650861321649488
-0.0069111485629817695,-0.007195237599072499,-0.007387101189957031,-0.011394302842207103,-0.018425127373636926
-0.006647830176279155,-0.008360627607643605,-0.011802814867024084,-0.004739736308385173,-0.01862901726702349
-0.006673233510586388,-0.001243402222586515,-0.012959429195044529,-0.014970154602549883,-0.0183843751731948
-0.006515903156334365,-0.00543187438074044,-0.008552142328523466,-0.004331369306921007,-0.010410964009938574
-0.006590839840007162,-0.00421872489376621,-0.011993930415675116,-0.010671734957429584,-0.01831114182507183
-0.0068360560376087435,-0.00558240858198441,-0.0026555823073561645,-0.011728430205116417,-0.01212970871942329
-0.007063710040069165,-0.0033946472908542268,0.0033577786014031925,-0.008499200444876266,-0.003599114711908744
-0.00647800288331865,-0.012271895836924798,-0.0001460075385117776,-0.00648503368257174,-0.004033742382298362
-0.006606274719730291,-0.009058694186031275,-0.003633110203345558,-0.008194604097094958,-0.010425272230139148
-0.00691648170299886,0.000697105170614111,-0.008063919869530091,-0.009483652573440247,-0.020201637180908272
-0.006442825614354891,-0.009072167303979573,-0.004568986126324093,0.0035092005585868045,-0.005872707325342192
-0.006733092396689128,-0.0006302428657806979,-0.013680826145498612,-0.01619441586580946,-0.026605712309165905
-0.0066557523964948205,0.0009285968472256335,-0.015246262373905509,-0.015029277242602999,-0.02739206193682209
-0.0064658655654852015,-0.004053941250418625,-0.008399282786958888,-0.0023688702527624086,-0.014441380921375563
-0.006399724359159234,-0.014780169860164352,9.895189939566043e-5,0.004970543000727116,-0.0032915085124763863
-0.006813318366842417,-0.005446798640614802,-0.0017687774764880203,-0.005222418829402912,-0.008459057274331395
-0.0065195294670817305,-0.007290363459789069,-0.0042523614547961075,-0.005151213541652283,-0.013321131945290148
-0.0069749296876944365,-0.007040085439795109,-0.012478464922683553,-0.0033562495450037734,-0.02349016460465627
-0.006765506436123031,-0.0011527268446346467,-0.0159055050089792,-0.011440057501866465,-0.02516196884710882
-0.006686333740355372,-0.00238803766857284,-0.013409443464507115,-0.008506311796770813,-0.020385800545580274
-0.0065675985336433205,-0.003459134952624291,-0.013851327467357906,-0.005042952663561472,-0.014337474810236561
-0.0073399092706635215,4.736483603601488e-5,0.0004957088323655488,-0.005743345517943395,-0.003524484555768718
-0.006586911278666951,-0.0038632991618069916,-0.012868927099871166,-0.004050524249939357,-0.021553719282974254
-0.0066338093407309045,-0.004034586465194467,-0.01511336577537445,-0.008805475452754202,-0.023492829964151075
-0.006976896275028919,-0.0010889747870846214,-0.002248388634729947,-0.0007242266615973927,-0.01274903084766395
-0.006624665227713488,-0.006942938140363077,-0.010774152125061448,-0.0060820368144455204,-0.02771850675126004
-0.0065271901177791245,-0.005541445526259522,-0.006455825779269377,-0.0003909444503074199,-0.01086170846735238
-0.006413993532703843,-0.0032571405125933033,-0.009398652150008043,-0.0016310828830252352,-0.013143306954908942
-0.0063412727068457115,-0.013551338810134782,0.001858489952232855,0.006576085701002915,-0.0041950647171241735
-0.006878648603435686,-0.008994925026263246,-0.006709430718441062,-0.002548812891668403,-0.018536133404920455
-0.00676327960965764,-0.01461208363752759,-0.0030096329553547206,0.008134571498517184,-0.01228142341339979
-0.0063597853015125005,-0.009885620769239486,0.0007045965392058688,0.003498557651331626,-0.001681193733775152
-0.006692685140176602,-0.013867789909821508,0.0011694209353975108,0.008950918420172873,-0.010379307771916159
